	x	y	name
0	-0.13326749376594346	-0.25516664448703585	!ShAdow!
1	0.03961360833274058	-0.17133400279566074	$APER
2	-0.3990911462751977	-0.11575358465357491	1000 y.e.
3	0.11715659195133482	-0.3055382944898167	1000 Слов
4	0.3911644179221946	0.0017038031231438762	13FRONT
5	0.4399252426810267	-0.0626011429373863	1 Kla$
6	-0.13729775840388878	0.03848021947727562	228
7	0.058423858918627954	0.45774301931451494	2H Company
8	0.5090350896313504	-0.4690774986553256	3NT
9	-0.07769139269073325	-0.06157927286231443	4'K
10	-0.18757619503132722	-0.43542290829358954	43 Градуса
11	0.3364476545332859	-0.20893255238774727	4пыль
12	0.5159159043225816	0.33607155105128245	56 размер
13	-0.06752240357654375	-0.0950643412956318	5 Плюх
14	0.4884671558687212	0.4730367373174044	6-ой отряд и Главные Герои
15	0.1444012708368404	-0.6094698120253779	63 Регион
16	-0.09381954518797568	-0.42055327692799555	9 Грамм
17	0.07580243488171445	-0.3213365832296024	Ahimas
18	-0.41486864720379074	0.16061661055065204	AK-47
19	-0.11996174530944216	0.16454428755076206	AlexJackpot
20	-0.2908047521082057	-0.19040151275608713	AL Hammer
21	-0.5523277660991511	-0.05729478114699264	Al Solo
22	-0.07224761586161924	-0.00891217255472276	Amlaut
23	-0.03271950051891654	0.34587281664930986	Anacondaz
24	-0.44554755461635753	-0.1292824256777491	Ar-SiDE
25	-0.31206467525058407	0.5223421661932255	Axxy
26	-0.05356338711286996	0.051668323254060636	AzonE
27	0.04647371783274435	0.37979569242107436	Aztecs
28	-0.10506063083542944	0.5134461824474396	B-Laba
29	-0.188836534400967	-0.5970981363381709	B-Noble
30	-0.3156732172625165	0.3514604963415209	B.b. [TERRA INCOGNITA]
31	-0.319661180601953	0.06954995410514969	Babangida
32	-0.41036508905675617	0.27565292138675707	Bad Game
33	0.16410646318784153	0.024714832261382505	Bahh Tee
34	0.4250820291708255	-0.6551865024621804	Basic
35	-0.3663147346332101	-0.2312420029474385	Beat Of Life
36	0.6611437977988607	0.22459846233697398	Beny Krik
37	0.24764507815396863	0.28088607707540075	Bess
38	-0.5969718936346611	-0.09839734505390482	Big Black Boots
39	0.06639665289857095	-0.7579953547842014	BrainDraiN
40	0.712061224236612	-0.261407768400393	Buhar Jerreau
41	0.12770145337920702	0.5367172366882768	C-Pack
42	-0.2551499059106443	0.3775094695028438	C4
43	-0.22289136901419554	-0.3628906199403483	CENTR
44	0.030373930364583787	-0.0138873072796022	Check
45	0.22859941421418237	0.37195782428942664	Chooze
46	-0.32243646145313987	-0.5577799310701671	Counter Attack
47	0.12526215833500137	-0.274658854994936	CуиСайд
48	0.00864221317900654	0.1936972166928619	D'ARTY
49	0.29085487941551286	-0.40354439047581325	D-MAN 55
50	0.16847437546876443	-0.17468428396445007	D.A.P.A.
51	0.2911808711374051	-0.052074712767837567	D.L.S
52	-0.2854546452211664	-0.00743092672102327	D.Masta
53	0.3860916326741515	0.482040393339378	D1MASS
54	-0.26478901530894244	0.2719614742740463	DANDY
55	-0.02179833261966968	0.4058279322670665	Da 108
56	0.25930861803641636	0.19827301272723685	Da B.O.M.B.
57	0.3316038884431875	-0.1291327749426694	Da Gudda Jazz
58	0.38608375507895176	-0.577463835575603	Da Gudda Prod.
59	0.03928198299679116	0.01047476262438471	Da St
60	0.11421940186808872	-0.5121503623847434	Dead Poets
61	0.09385271935904212	0.04798104167865942	DeShawn a.k.a. Je
62	0.12801348806219073	0.0685366472211643	Dessar
63	0.006978524523977625	-0.3696537943885157	De F. (Дефицит)
64	0.3757947414714872	0.021860142158124162	De Facto
65	-0.3229605804962011	-0.015610179030768357	Dime
66	0.09073899845549499	0.7189608314480328	Dinastia S. L.
67	0.06511873461863206	-0.07716899167856964	Dino MC 47
68	0.07499276614880943	-0.6945324976925757	DIUv[Kadastra_pro]
69	-0.083899389682491	0.04866664616291945	Djang
70	0.47204210569531063	0.574780446086295	Dobermann
71	0.44636020485636035	-0.17015517751313033	Dogma KZ
72	0.0472358355586357	0.0646817604269231	DOm1no (FreshTime)
73	-0.36595971316411274	-0.2685164851921573	DoN-A
74	0.23972139343601567	-0.4817010832387558	DotsFam
75	0.5984324793332215	0.18396333908387805	Double Magnum
76	-0.08989681362010185	0.08512890257094602	DragN
77	0.312902946498029	0.1853046675412356	DRedd
78	0.479103500877921	0.2631366094322398	Dza-Dze
79	0.3083509316560254	0.24149097123080285	Dzham
80	0.23707864147423582	-0.6985386747656964	Dжентельмены Podachi
81	0.11814241426042102	0.15225291460075355	DИ'АСПОРА
82	-0.4070842961640229	-0.2252069723114379	Earl D.
83	-0.22921530362144765	0.3889251433284052	Eighty Eight
84	0.5946731580970606	0.259975427572209	EK-Playaz
85	-0.7125945949641782	0.0751794682582182	F.Y.P.M.
86	0.4981031136709625	0.08892869520431297	Face2Face
87	-0.10705530991274978	-0.2212730215704079	Flat
88	0.35032680260216364	-0.18601628075342494	Fonetic (LISSEN2)
89	-0.5020229322941727	-0.5845015904183759	Franky Freak
90	0.6097879848441424	-0.19675760672005457	Franky Freak ft. Twin Vi
91	-0.6251179588962846	0.4036159432648167	Fresh Boy
92	0.051753096417764155	0.1316378749439214	Gaspar
93	0.2707823625913558	-0.454302036136955	GilliA
94	-0.06579985512720146	0.16266212846392386	GineX
95	-0.17045003281190188	-0.0705107731376529	Good Hash Production
96	-0.2181668651690454	0.18486754600508357	Guf
97	-0.019461007562263793	0.07780117900069813	GuntanoMo
98	-0.11155955373511607	0.08226764874368375	h1GH
99	0.16526734875774388	-0.022031893680079573	Hann
100	-0.22401029416722829	0.2974858463721689	Hooligan
101	0.08472697242598458	0.09785586999474812	iMba
102	-0.8152480424658909	0.07616609928889125	Inkognito
103	0.049021482280054304	0.3038359690292597	Ins1De
104	0.3324346254527261	0.4495795345714379	In Time
105	-0.17659031808664638	0.23654426515897176	Ist Sam
106	-0.5748018007652426	0.1165966378051569	Jahmal
107	-0.7960167955714922	-0.4370380198687071	Jambazi
108	0.08840033528641159	0.031282990938844936	Jazzy Ponika
109	0.11610040229023641	-0.017289840456334075	Jerr
110	-0.04467585209895747	0.06652002109157572	JohnyBoy
111	-0.3250414854326154	0.2052918950267012	Jubilee
112	0.6215068452240706	-0.5436997198700916	Julia Marks
113	-0.22529232204724484	-0.11497017838013451	Just Jazz
114	-0.6852233679499137	-0.2727265950043274	Just [TERRA INCOGNITA]
115	0.28666543042657366	-0.48282797940971833	K.R.A.
116	-0.3952238350101542	-0.38489980888524555	Kamazz (3NT)
117	0.1405772467690983	0.10469020471957156	Kav-Kaz
118	0.0013272129163673363	0.1594845038891938	Kempel
119	-0.2372312630803322	-0.44047816069979373	Kendra
120	-0.4739017336051128	-0.2648123138595048	KimBusta
121	-0.5075383432627072	-0.541603976710574	Kiraz
122	-0.5724221438357651	-0.38806514810221704	KOOCHIN
123	0.03685307955389066	-0.030752399855368887	Kore
124	0.6783884297818583	0.16464015408154575	Kozz Porno
125	0.18230620503904568	0.14719316977844962	Kurbat
126	-0.674341146977853	0.20621043268081962	L'Acoustique
127	-0.47068457582876566	0.5150274490851006	L1M1T
128	-0.23985439209982934	0.619408951972947	Lebron
129	0.15112686228080482	0.05778256547721159	LegMc
130	0.33930475878514976	-0.3787833943653624	LEKSIka
131	0.508832714914047	0.14908358050305248	Lenin
132	0.16972645461481806	-0.12840613381692387	leshakenny
133	-0.46183222193804646	-0.37791618125823034	Le Arestantz Crew
134	-0.5412333133046673	0.4704185523550883	Le_Fame
135	0.11245040360476162	0.671309236744805	Le Truk
136	-0.20041091233323607	-0.8864829109229889	Lil'M
137	-0.016672392603378647	-0.5413317872658691	Lil' Soulja
138	0.39279368848463764	0.07344887631124344	Lil Kate
139	-0.06712734012825493	0.14253640220203015	LinkiS
140	0.22687936677111037	-0.191717386744798	LISSEN2
141	-0.7773416578138602	-0.19085211103521965	Little B.
142	-0.288278120605522	-0.33298152245405954	LJey
143	0.04107322182940157	0.0016711578392565047	Loc Dog
144	0.2265733519693055	0.21919469727637833	Ls.Den
145	-0.083323062671284	0.7502322765047347	Lucky MC
146	0.14306112149072608	0.2864175058630694	MAD-A
147	0.2647825025727315	-0.22138286976847296	Maddy Mad
148	0.535973064146299	-0.32364977831878394	Maestro A-Sid
149	0.30529366751564574	0.027494324019883335	MainstreaM One
150	-0.013985923229179003	0.13637620904291467	Marselle
151	0.40146812863502046	-0.5045276361004732	Martini Ice
152	0.07193688667627722	-0.06160594301525844	MaryJane
153	0.6674595090151766	0.11909576332683257	Master Spensor
154	-0.01925873532767231	0.030118686988194757	mcPava
155	0.45421375015188614	0.5997115851053169	MC 1.8
156	0.14551101296935004	0.44198627449483074	MC Bandit
157	-0.17625296645814845	0.3602396530013365	MC Den
158	-0.6017232864801976	-0.2605076562154664	MC Tolsty
159	0.4195286192349982	0.10630501685999581	MC Vait
160	0.35666527191153224	0.10095348307878932	MC Белый
161	-0.45086400894816686	-0.49917543644673273	MC Лина
162	-0.34729326005353817	0.1040054321369579	MC Молодой
163	-0.46194580305294	0.08887158798364812	MC с Марса
164	-0.2588827525112409	0.7152402985599621	Mezza Morta
165	0.41684703095573666	0.17383895750481637	Midway
166	-0.49647460687445294	0.01600954109408709	Military Clan
167	0.12167409038021372	0.28888413049678213	Miss Fenix
168	0.20261781487228692	-0.5048470162804266	Montesquieu
169	0.31187538314041385	0.07120678185644166	Moskwa
170	-0.2724525093065689	0.014765489773932078	Mr. Hyde
171	-0.4597345297880102	0.10595521706317977	N'Pans
172	-0.12461055210485923	0.735930627105805	Nasty Nuts
173	-0.19886148504766235	0.12674245853167893	Nego
174	0.47275389811010904	0.6453756805289487	Nel - Я сделал выбор (Live
175	-0.08183176252562585	-0.4154338020925145	Nervniy
176	-0.03536829999925976	-0.7136424046492119	Nevsky Beat
177	-0.03769845664132312	0.0019023886671435076	Noize MC
178	0.14128651221816846	0.24352719915012416	NoNamerZ
179	0.37059868062308887	0.3670721820895194	NooNMiNiMuM
180	-0.2794502318963064	-0.6667517337992841	Obe 1 Kanobe
181	0.21701382784832277	0.5714727194692608	Olven
182	-0.2728926868086662	0.24416288075242587	Oxxxymiron
183	0.01467555035253269	0.017040927713620715	PaL
184	0.2964373043387796	-0.6484563767904739	Para-Dox
185	-0.15368913905231935	-0.06375068956293625	PlanLine
186	-0.08643375393865879	0.3475126911362729	playaCritical
187	0.659585853359072	-0.02506626535462051	Poison Rec
188	-0.538682706199463	0.02374258652827287	PsychodeliquE_[SMR]
189	0.5127075728676288	-0.3477439797254391	QBQ
190	-0.5583966062684437	0.18567355770545244	R.ADIK
191	-0.09368767958915254	0.22601007365766979	RabbiT
192	-0.7121145999424447	-0.05480245626053417	Ramzes
193	0.024801342876267802	-0.7601047692605252	Raphael
194	0.07248324009660446	-0.4491699173019201	Rasta Trancemission!
195	-0.6727308544639229	-0.2525430953820724	Raven MC
196	0.7018238052598664	0.07574038602422481	RBT Wave
197	-0.11404107007355455	-0.1791558461275268	RE-pac
198	0.22012085103332965	-0.10216467780507095	Regato
199	0.17935113912722062	-0.0068706657912920455	REIMS
200	0.008579702095264548	-0.34739080093197916	Rena
201	0.07047215653749159	0.13874962370686625	ReЦiDiV
202	-0.16074895427174243	0.2953596555070047	RiDer [Kadastra Pro]
203	0.21282306453851269	0.5037579771733041	RusKey
204	0.19391077471074605	0.11448823671620977	Russak
205	-0.1252154989194911	-0.3477975127427881	R_Chie
206	0.463188631063471	-0.5332645860338564	Sally
207	0.5024521866419572	0.3825153387067472	San4es
208	-0.2811111691407317	-0.06293783767334449	SayMeow
209	0.22848833985753916	-0.04651927277887577	Schizo
210	-0.1658331959558212	0.16437310486375253	Schokk
211	0.27799499604763894	0.10789604404166436	shaMan
212	-0.3213716689518918	-0.7251891615608211	shaMan fеаt. Bahh Tee
213	0.05284390317632807	0.5861490581176239	shaMan fеаt. Варчун
214	-0.06300089911132967	0.2581108894015068	SIGHT MC
215	0.6850703656471405	-0.16676804320511296	Simon MC
216	-0.20159812471734564	-0.01028318283403217	Skaya
217	0.13077263573765913	-0.5772191034102266	Slamo
218	-0.06272064327970697	-0.038315953696645685	Slide
219	0.49336469267553495	-0.3038157875188449	Slow Flow
220	0.24700706202211029	-0.6847921501254948	SlyK
221	-0.7596669697366649	-0.09061218166956939	SOLЯRIS
222	0.04742135534246835	0.014387736799839228	SoM
223	0.03952216331119652	0.03708310677350357	Spez
224	0.8039702077219234	-0.1055308496500505	Step [НеЛегало Дело]
225	-0.5057867174541181	0.5590505680018654	Supreme Playaz
226	-0.0377996072433735	0.4360318632641598	SYNDIKAT
227	0.4560138596046732	-0.379064274093645	T-killah
228	-0.09653305905711423	0.394529133869835	T.M.
229	-0.38954156845086063	0.651310546025677	T1One a.k.a. Коля Сканк
230	0.09350403759716185	-0.012464451413304645	TAHDEM Foundation
231	-0.027793846451918708	-0.10355046242377945	Tanir
232	-0.15111550083417563	0.006022732075876244	the Chemodan
233	0.24953695147496494	0.010640996640131788	The Legendz
234	-0.07587253751581285	-0.5914102352185896	The ЛП (Ленина Пакет)
235	0.37444071109142274	0.2641643044291673	Tony Nice
236	0.04242282134849999	0.20526613376909558	Tony_VA
237	-0.28754664009168596	-0.36321856086749277	TopLevel
238	0.605038264215236	0.01851068376447399	Toro-boro
239	-0.38131117058638153	0.24302169400036036	TraTiL
240	0.29717301505757865	0.6640927659399778	Trebal (GLSS)
241	0.36773231393845746	-0.0875935950195083	True Star
242	-0.5960959830871089	-0.14783640592105687	UnderCatz
243	-0.3662716057646484	0.5670970265401772	Underwhat
244	-0.00551385258780448	0.5721378193061036	V-Style
245	0.5165339622170336	-0.09507284529022712	Via Чаппа
246	-0.13325543418463	-0.1480657531005687	Vient
247	-0.3097072468676077	0.2321451142499018	WaynSg
248	0.21466634516255106	-0.7814166073898757	WeCoolYes
249	0.49611605057388053	0.020102903020345016	White Hot Ice
250	-0.6042519712102755	0.2920366444591142	Worna Brazass
251	-0.02694586547692665	0.0588981581860185	WsW
252	-0.11659723184738748	-0.5604240927198466	Zarj
253	0.30196789797456947	0.36513745202707826	АБВГД Yeah
254	0.5629958666411867	-0.1537809830398532	Абдула
255	0.22199242054423624	0.4312390079777009	Аггробабруйск
256	-0.5968628480426603	-0.20235493610552477	Адреналин
257	0.460926740428616	-0.08072898896562497	АЙ-Q
258	-0.42802141333675847	0.4359357534473906	Айвенго
259	-0.2535661477869346	-0.23200836147813783	Айк Дым
260	0.30488727309099856	-0.27780025917991924	Акзар Фуко
261	-0.4325981344214599	-0.3205144536675086	Андрей Стоян
262	-0.1597880696679385	0.5936282944467995	Анна Экси
263	0.04625141401163219	-0.08048189378413549	Артур Скотт
264	0.25661826385741204	-0.12586502318455964	Ассаи
265	-0.5569731985763196	-0.4230837921068226	Бразилец
266	0.070844072876236	-0.1210467908270284	Брол
267	-0.6517049582400614	-0.08488530177282912	Бурый
268	0.2772181805875865	0.33055251081492865	Бэрамэ
269	-0.2647337218329808	-0.536341160859031	вАрчун
270	0.08650019001458159	0.8425018474390379	Вата
271	0.21106129705105584	-0.07765409853327332	Викк
272	0.0875603579543575	0.33340281431640584	Винт и МэФ
273	0.0867018504707434	0.22447787146593573	Вис Виталис
274	0.010903425994288793	-0.26875311341577635	ВиСтанция
275	-0.30824540800311206	0.1556037800830172	Витя CLassic
276	-0.46842158965135633	0.284820475548657	Витя АК
277	0.5188230077301045	0.3060518341974541	Витяй Счастье
278	-0.4400397330243057	0.18528064235033168	Восточный Округ
279	-0.055691211918429524	0.024068010284401278	ВУльгарный ТоНН
280	0.031557142450357546	-0.6069554758085427	Галактик
281	0.23621201521419316	-0.4126004839137194	Ганза
282	-0.14803974573194936	0.12021058257714695	Гарри Топор
283	0.08424739366197842	0.37669144765001794	Герои Комиксов
284	-0.3752376127066511	-0.03402170884632443	ГидроПонка
285	-0.4403557089863391	-0.1732396628263881	ГидроРобоЦифроОверЦирк
286	0.3534438156517325	0.5667315366173018	Гоша Матарадзе
287	-0.10215910114997608	-0.36904984046579997	Грани
288	-0.20109201100403992	-0.36621188826139345	Грозный
289	-0.4126254584872862	-0.5286738374814476	Грозный и СД
290	-0.19081909729771393	-0.6063450097892682	Грубый Ниоткуда
291	-0.23156719910419674	0.14076576875699465	ГудВин
292	-0.05125339740909326	-0.7195281807840445	Да Винчи
293	0.27174415833074905	-0.21575491277454173	Да Край
294	0.6487781755298154	-0.3756113869289095	ДаБац
295	0.3156850239664685	-0.6951710259475071	Две Восьмёрки
296	0.2503834087139054	-0.17094194092636839	Дерево Жизни
297	-0.011914999141067107	0.4103784292702072	Джи Вилкс
298	0.5064469405432857	-0.15279944765057796	Джино
299	0.6349453492963653	0.2692065809907733	Диманъ
300	0.03159177198909239	-0.5026724068507566	Дымовая Завеса
301	0.2584247109813493	-0.34552261680677215	Дыши
302	-0.27635933325377254	-0.23969327324417483	Дэфолиант
303	-0.15588019603030967	0.4859786295406042	Дядя Женя
304	0.02228246064697672	0.11457194722705046	Желтая Ветка
305	-0.12177175463125392	0.8080864785204993	Женя Hawk
306	-0.3416394738291983	-0.1252112284038433	Жиган
307	0.5121217372063765	-0.46076910951025024	Жизнь Злых Людей
308	-0.06415829497636831	-0.49550462642517207	За Полк
309	-0.23580577946906556	0.5013100474870655	Зануда
310	-0.6172821546813076	0.0235267397087454	Зиги и Адидас
311	-0.13863302596410215	-0.3340315645200647	Злой Дух
312	0.1224165506059595	-0.0918028087135168	Идефикс
313	0.2969273343429042	-0.3376169537815824	Интервенция
314	-0.8194949706269163	-0.124436702453268	йобниДжо (Подземные Ходы)
315	0.4863274702239483	-0.05192319341359	К316
316	0.07506849881112544	0.5415913136192924	Кажэ Обойма
317	0.5189707009524862	-0.2328376582003146	Капа и Картель
318	-0.11060226532916893	0.21835494740428193	Карабин
319	-0.16580299872381918	-0.10948476178997661	Карандаш
320	0.09639164338925704	-0.39311059567200307	Караты
321	0.6684178827831416	-0.10911143079804426	Климат
322	0.17740122261240762	-0.09878924295679099	Койот
323	-0.6026467093857196	-0.4682481537682559	Коля Перо
324	-0.3349402449114776	-0.21400370066498045	Константа
325	-0.736336614980926	0.37365417314334703	КотZilla
326	-0.3732640260614091	0.3551972129905234	Кравц
327	0.3973223828776507	-0.20771582253664012	Крайм Волшебник
328	0.2897269896915351	0.6624087761888323	Красное дерево
329	0.5740209608904892	-0.2916467726805132	Красные Пидорасы
330	-0.1521268003567895	0.508780634191612	Крестная семья
331	-0.3303030599190786	0.36013633785784527	Крип-А-Крип (Крипл)
332	-0.16071231277989836	0.31653291202485107	Кровосток
333	0.7689064023714914	-0.3278220294643001	КРП a.k.a. Купэ
334	0.1125841788451528	-0.17828525368684114	КРП aka Купэ
335	0.5615052327362848	0.09171893924237651	КрымКрамКрю
336	0.20542327120012216	0.6386013805168338	Лёд 9
337	0.3086780355022546	0.3025942842742055	Лёша Маэстро
338	-0.02592181056256797	-0.026814195023612465	Легенды Про
339	0.8270830670450107	0.1964068182040029	Лигалайз
340	0.3197882515221784	-0.012014926823125343	Лион
341	0.38732255535566934	-0.3589017677431081	Лирика Ватных Стен
342	-0.5063342023709022	-0.1725579108871611	М-095
343	-0.41811206493922654	0.09976443006593434	Макс Винтер
344	0.375474519474865	0.6031758753280098	Макси АК
345	-0.38939485093666754	-0.5297605524756336	Максим Бережок
346	0.15631594153053127	-0.07238155281264261	МанифестЪ
347	-0.34956789868331656	-0.43559408125481425	Маста Кэш
348	-0.22222171837768162	-0.5165914513987856	Мистер Малой
349	-0.06432808681697057	0.41496131706525374	Мистер Палево
350	0.37232829933820144	0.22327313696678175	Мистик
351	-0.261147601974833	0.045311397673811045	Миша Маваши
352	0.1684413438638882	-0.44077867074848215	Многоточие
353	0.5283716444968053	0.5670138059611108	Мокрый Вилли
354	0.42506232860823917	-0.2075282956189175	Муза Скат
355	-0.21617836230995477	0.5432973283276074	МцСквот
356	-0.7453676839430368	0.02565166099298813	Н.П.М la Fam
357	0.3934278941212911	0.3238831047053144	Н.П Герик Горилла
358	-0.5981452867492886	0.4442607478970779	Настя Би
359	0.2657945248041855	-0.036380819182190584	Не будите спящих
360	0.37028482574548954	0.06227013826336428	Не Предел
361	0.004116316630863835	-0.14532387014388246	НеБезДари
362	-0.30544666425599704	-0.727954961521211	НЕБУHIGH!
363	0.06990519290754639	-0.2826386402172681	Нигатив
364	-0.012369125958085706	-0.06893080562419589	Нильс
365	0.6355388980448283	0.34690857555875737	Новокоин
366	0.04483346266297741	0.2853226858496338	Новый Союз
367	-0.24661303942401003	0.04928131822695517	Ноггано
368	-0.438109837608501	0.5794588838690446	Ноггано и Витя АК
369	-0.022224833263710775	0.2922055750564713	Объединение Лирики (Облики)
370	-0.13737422719527526	0.06921778279988736	ОД Белый Рэп
371	0.5969614695917401	-0.43529224683273465	Отверженные
372	-0.27775497585923314	-0.17532692814429351	ОУ74
373	0.6174558153486318	0.45810015711218094	П-13
374	0.32416426471644266	0.4351268398511629	П.Ё.С.
375	-0.07560424317881297	0.7018567057628788	Пабло Прекрати
376	0.439331855894972	-0.5456919978702496	Пародист из Мексики
377	-0.393925991089364	0.13332839979558034	Паша Морган
378	-0.026230925412884996	0.7587170001922269	Паша Моржара
379	-0.17205605941714477	-0.2860866344013964	Песочные Люди
380	0.43207184085068373	0.24839247447966198	Плохие Белые
381	0.02648054737102636	-0.24924282428167055	Полумягкие
382	0.25122922490852234	0.05568663543674554	Пост Мортем
383	0.1350834085397402	-0.39892150676120713	Правый Хвост Длиннее
384	0.43705091549703473	-0.26685339175581385	Прайм
385	-0.042684436792967365	-0.1947484798480759	Премия Дарвина
386	-0.1067909004851837	-0.5030430599382784	Принцип
387	-0.12481142209686429	0.6612493805225096	Простой
388	-0.04330449356291948	-0.2401474548093501	Птаха
389	-0.5304025881561018	0.23924495452529052	Пума и Коля Найк
390	0.20673048199597582	0.051832795817990676	Рабы Лампы
391	-0.03319622278343918	-0.22175691445910972	Район моей мечты
392	-0.7519708871299824	0.25538437624088434	Реальные пацаны
393	-0.20245654184826417	-0.04825953430165473	Рем Дигга
394	-0.35068547648557535	0.7146489652373352	Риару
395	0.2809336351676687	0.15491157303138567	Ритм Дорог
396	0.14911623375926256	-0.19378121736845882	Ртуть
397	-0.6132281812768942	-0.358509566178814	Русские MC'z
398	-0.61361260134017	0.06603217300350478	Руставели
399	-0.21254648411369406	-0.05566172670192222	Рыночные Отношения
400	-0.35662671444455774	0.30316373467941043	Рэй
401	0.38335849919095044	0.4443705767859966	Саграда
402	0.19715772291974826	0.20228820498743813	Сангу Дэ САО
403	-0.5623052195517789	0.5314894918573682	САУНД
404	0.6031155773368846	0.1118825230137287	Сацура
405	0.24034110346016313	0.7136920046580881	Сацура и СД
406	-0.37961875012143714	0.6083825961250674	СД и Монк
407	0.44131300898095344	0.14406313827254297	СЕВЕРная Нация
408	-0.7291222992715073	0.14769537259738186	Сега Тайлер
409	-0.2026821073044494	-0.14154445448085098	Серега
410	-0.3744293001306	-0.6860033965426631	Сибирский Синдикат
411	0.26229029733431475	0.028130158936264506	Слезы Асфальта
412	0.6082882683093711	-0.0008675557180108288	Смена Мнений
413	0.029525562900019734	-0.10042671599456139	Смоки Мо
414	-0.0001293383965415967	-0.09040560046313002	Соль Земли
415	0.12441112185529056	-0.7394917378261633	Спа City
416	0.10985791977949566	-0.22040074773772858	Стороны РА
417	0.1397693442173934	0.44169006534789135	Стриж
418	-0.48933611222198853	-0.033964709503687296	Сява
419	-0.13256097589761887	-0.6289917091463391	Театр Теней
420	0.04638315607746995	-0.497085783027592	Тени улиц
421	0.1735076198894187	0.5268131117075739	Тим Агрессор
422	0.19480853547057025	0.0788271122247834	Тимати
423	-0.3436402942411507	0.028596036142376834	Типси Тип
424	0.540604292970141	-0.011212480528209183	Тихий
425	-0.37617223347689616	-0.12129135858760226	Тони Раут
426	0.30639972708834345	-0.16843559612129733	Точка Отрыва
427	-0.22873270335682608	0.032913567343153344	Триагрутрика
428	0.08719238019863425	-0.04222242353566546	Триада
429	0.708691127678393	-0.07941060001854908	Убитые рэпом
430	0.022967203670735698	0.7035070812620753	Уральская РаССа
431	-0.2594515191749059	-0.44964776072918455	Фаддей
432	-0.5896036066472117	0.3676500403883408	Фьюз и Эйсик
433	-0.449347400847979	0.4399899422082004	ХОРОрШОу
434	-0.5325593081273503	-0.23924335311852968	Хроник A. (Гвостьface)
435	0.195112237456827	-0.4537203325424493	Чаян Famaly
436	-0.2834517955325819	0.46132279055048137	Шахматист
437	-0.6452645994909958	0.23559516755385004	Штакет
438	0.1938869294979853	-0.2897252453453205	Эйсик
439	-0.6311846811861527	-0.5989414521562103	Эйфор
440	-0.6205018250802177	0.2817590272175764	Эмиль
441	-0.26962197368653945	0.19165041451223752	Эрик Вайс
442	0.017574793239002167	-0.4059588885596719	Ю.Г
443	0.536201561800429	0.4042455068469399	Юра Неплохой
